id,likes,day,month,year,time_hours,time_minutes
36631,0,13,7,2016,8,14
36627,0,13,7,2016,7,7
36626,0,13,7,2016,6,44
36617,0,12,7,2016,23,43
36616,1,12,7,2016,23,40
36613,0,12,7,2016,22,55
36608,0,12,7,2016,22,31
36607,0,12,7,2016,22,30
36603,0,12,7,2016,22,16
36597,0,12,7,2016,22,5
36589,0,12,7,2016,21,25
36573,1,12,7,2016,20,53
36563,0,12,7,2016,20,32
36557,1,12,7,2016,19,45
36547,0,12,7,2016,19,24
36534,0,12,7,2016,18,1
36530,0,12,7,2016,17,28
36527,0,12,7,2016,17,15
36525,0,12,7,2016,17,2
36523,2,12,7,2016,16,50
36522,0,12,7,2016,16,50
36511,1,12,7,2016,15,33
36506,0,12,7,2016,14,16
36501,0,12,7,2016,13,17
36499,0,12,7,2016,13,6
36494,0,12,7,2016,12,21
36492,0,12,7,2016,11,50
36484,1,12,7,2016,9,35
36482,0,12,7,2016,9,21
36480,0,12,7,2016,9,4
36479,0,12,7,2016,8,53
36476,0,12,7,2016,7,53
36472,0,12,7,2016,2,0
36470,0,12,7,2016,1,34
36468,4,12,7,2016,0,52
36463,0,12,7,2016,0,23
36462,2,12,7,2016,0,12
36442,0,11,7,2016,22,8
36428,0,11,7,2016,20,8
36427,0,11,7,2016,20,0
36423,0,11,7,2016,19,50
36417,0,11,7,2016,19,29
36402,0,11,7,2016,17,58
36398,0,11,7,2016,17,57
36395,11,11,7,2016,17,45
36389,0,11,7,2016,17,20
36386,0,11,7,2016,17,1
36385,0,11,7,2016,17,0
36382,47,11,7,2016,15,59
36373,0,11,7,2016,15,32
36371,0,11,7,2016,15,21
36359,0,11,7,2016,14,26
36355,1,11,7,2016,12,53
36354,0,11,7,2016,12,50
36352,0,11,7,2016,12,38
36351,0,11,7,2016,12,37
36349,0,11,7,2016,11,57
36344,0,11,7,2016,11,15
36329,1,11,7,2016,8,50
36326,0,11,7,2016,8,33
36323,1,11,7,2016,7,35
36321,0,11,7,2016,7,33
36318,1,11,7,2016,2,47
36316,7,11,7,2016,0,44
36314,0,10,7,2016,23,49
36309,0,10,7,2016,23,4
36306,1,10,7,2016,22,43
36304,1,10,7,2016,22,42
36302,0,10,7,2016,22,32
36300,0,10,7,2016,22,27
36297,0,10,7,2016,22,11
36293,0,10,7,2016,21,51
36290,2,10,7,2016,21,28
36276,3,10,7,2016,18,57
36275,0,10,7,2016,18,55
36274,0,10,7,2016,18,42
36271,0,10,7,2016,18,5
36270,0,10,7,2016,17,51
36262,0,10,7,2016,16,8
36252,0,10,7,2016,14,15
36249,0,10,7,2016,13,55
36247,0,10,7,2016,13,42
36232,0,10,7,2016,10,8
36230,0,10,7,2016,6,40
36225,0,10,7,2016,2,3
36219,0,9,7,2016,23,47
36213,0,9,7,2016,22,52
36211,0,9,7,2016,22,45
36205,0,9,7,2016,22,21
36202,0,9,7,2016,22,5
36183,0,9,7,2016,20,24
36178,0,9,7,2016,20,18
36173,0,9,7,2016,19,52
36171,1,9,7,2016,19,20
36167,0,9,7,2016,18,37
36158,0,9,7,2016,18,0
36155,0,9,7,2016,17,22
36152,1,9,7,2016,17,12
36147,0,9,7,2016,16,35
36144,0,9,7,2016,16,22
36142,17,9,7,2016,15,58
36139,0,9,7,2016,15,27
36133,0,9,7,2016,14,42
36123,0,9,7,2016,13,33
36121,0,9,7,2016,13,27
36120,2,9,7,2016,13,17
36111,0,9,7,2016,12,56
36109,0,9,7,2016,12,39
36106,0,9,7,2016,12,35
36104,0,9,7,2016,12,28
36089,0,9,7,2016,11,8
36088,0,9,7,2016,11,5
36084,0,9,7,2016,10,35
36071,1,9,7,2016,9,17
36064,0,9,7,2016,8,11
36062,0,9,7,2016,3,55
36061,0,9,7,2016,3,21
36058,1,9,7,2016,1,16
36055,0,9,7,2016,0,55
36048,1,8,7,2016,23,54
36047,0,8,7,2016,23,52
36030,2,8,7,2016,23,5
36028,0,8,7,2016,23,2
36027,0,8,7,2016,22,52
36024,0,8,7,2016,22,36
36020,0,8,7,2016,22,23
36019,0,8,7,2016,22,22
36012,1,8,7,2016,21,51
36006,0,8,7,2016,21,45
36003,1,8,7,2016,21,21
35992,70,8,7,2016,20,34
35991,0,8,7,2016,20,32
35988,0,8,7,2016,20,30
35986,1,8,7,2016,20,15
35978,2,8,7,2016,18,56
35974,0,8,7,2016,18,18
35973,0,8,7,2016,18,5
35965,1,8,7,2016,17,36
35964,0,8,7,2016,17,36
35960,0,8,7,2016,16,59
35957,1,8,7,2016,16,10
35947,0,8,7,2016,14,54
35945,1,8,7,2016,14,43
35944,0,8,7,2016,14,39
35943,0,8,7,2016,14,38
35937,5,8,7,2016,13,56
35936,0,8,7,2016,13,53
35930,0,8,7,2016,13,34
35926,0,8,7,2016,13,7
35921,0,8,7,2016,12,52
35919,0,8,7,2016,12,48
35911,19,8,7,2016,12,0
35908,0,8,7,2016,11,55
35902,0,8,7,2016,11,28
35901,0,8,7,2016,11,20
35898,0,8,7,2016,11,1
35895,3,8,7,2016,10,34
35890,0,8,7,2016,9,39
35888,0,8,7,2016,9,31
35878,0,8,7,2016,6,50
35860,0,8,7,2016,0,5
35859,0,7,7,2016,23,59
35856,0,7,7,2016,23,27
35829,0,7,7,2016,21,1
35826,0,7,7,2016,20,54
35821,9,7,7,2016,20,43
35817,0,7,7,2016,20,10
35811,17,7,7,2016,19,49
35809,0,7,7,2016,19,47
35804,0,7,7,2016,19,18
35803,0,7,7,2016,19,17
35800,0,7,7,2016,19,8
35798,6,7,7,2016,18,52
35790,11,7,7,2016,18,1
35789,2,7,7,2016,18,0
35787,0,7,7,2016,17,50
35785,0,7,7,2016,17,39
35784,4,7,7,2016,17,30
35781,0,7,7,2016,17,19
35770,0,7,7,2016,16,52
35760,0,7,7,2016,16,16
35758,0,7,7,2016,16,1
35757,0,7,7,2016,16,0
35756,0,7,7,2016,15,59
35752,4,7,7,2016,15,45
35750,0,7,7,2016,15,37
35749,6,7,7,2016,15,10
35743,0,7,7,2016,14,51
35733,0,7,7,2016,14,37
35729,0,7,7,2016,14,30
35727,2,7,7,2016,14,28
35725,1,7,7,2016,14,25
35722,0,7,7,2016,14,23
35718,0,7,7,2016,14,10
35717,0,7,7,2016,14,7
35704,0,7,7,2016,13,15
35701,0,7,7,2016,13,5
35698,0,7,7,2016,11,57
35695,0,7,7,2016,11,38
35694,0,7,7,2016,11,38
35692,1,7,7,2016,10,50
35690,0,7,7,2016,10,37
35689,0,7,7,2016,10,35
35681,0,7,7,2016,9,45
35680,0,7,7,2016,9,24
35674,0,7,7,2016,8,49
35672,0,7,7,2016,8,38
35660,0,7,7,2016,0,47
35652,0,7,7,2016,0,17
35649,0,7,7,2016,0,13
35645,0,6,7,2016,23,51
35643,3,6,7,2016,23,39
35639,0,6,7,2016,23,25
35634,0,6,7,2016,23,1
35631,0,6,7,2016,22,31
35629,1,6,7,2016,22,27
35624,0,6,7,2016,22,5
35620,0,6,7,2016,21,58
35618,0,6,7,2016,21,47
35615,7,6,7,2016,21,24
35614,0,6,7,2016,21,18
35613,0,6,7,2016,21,11
35612,0,6,7,2016,21,0
35601,0,6,7,2016,20,34
35599,0,6,7,2016,20,31
35595,0,6,7,2016,20,12
35594,0,6,7,2016,20,4
35593,0,6,7,2016,20,3
35589,0,6,7,2016,19,57
35583,0,6,7,2016,19,30
35581,0,6,7,2016,19,24
35580,0,6,7,2016,19,24
35569,2,6,7,2016,18,2
35568,0,6,7,2016,17,47
35565,0,6,7,2016,17,26
35562,0,6,7,2016,16,42
35561,2,6,7,2016,16,41
35550,26,6,7,2016,15,45
35537,0,6,7,2016,14,23
35531,0,6,7,2016,13,59
35530,0,6,7,2016,13,55
35528,0,6,7,2016,13,40
35521,0,6,7,2016,13,25
35517,0,6,7,2016,13,17
35515,2,6,7,2016,12,12
35514,0,6,7,2016,11,53
35510,1,6,7,2016,11,29
35502,0,6,7,2016,11,3
35497,0,6,7,2016,10,52
35493,3,6,7,2016,10,11
35492,0,6,7,2016,10,0
35491,0,6,7,2016,9,52
35484,0,6,7,2016,8,43
35480,0,6,7,2016,6,42
35475,1,6,7,2016,1,49
35474,0,6,7,2016,1,48
35473,1,6,7,2016,1,33
35469,0,5,7,2016,23,59
35462,0,5,7,2016,22,52
35459,1,5,7,2016,22,22
35454,0,5,7,2016,21,33
35450,0,5,7,2016,21,18
35448,2,5,7,2016,21,7
35447,0,5,7,2016,20,55
35443,0,5,7,2016,20,8
35441,0,5,7,2016,19,51
35439,0,5,7,2016,19,23
35433,0,5,7,2016,19,2
35430,1,5,7,2016,18,38
35429,0,5,7,2016,18,28
35428,2,5,7,2016,18,8
35419,0,5,7,2016,17,48
35416,0,5,7,2016,17,31
35403,0,5,7,2016,16,28
35401,0,5,7,2016,16,14
35395,0,5,7,2016,15,48
35389,17,5,7,2016,15,12
35387,0,5,7,2016,14,57
35373,0,5,7,2016,14,8
35370,0,5,7,2016,13,56
35368,0,5,7,2016,13,52
35367,0,5,7,2016,13,34
35364,0,5,7,2016,13,5
35362,0,5,7,2016,12,44
35354,0,5,7,2016,12,26
35346,0,5,7,2016,11,43
35329,0,5,7,2016,10,23
35328,0,5,7,2016,10,17
35319,1,5,7,2016,9,43
35313,0,5,7,2016,9,26
35309,0,5,7,2016,8,12
35301,0,5,7,2016,5,13
35299,1,5,7,2016,2,15
35287,0,5,7,2016,0,3
35279,0,4,7,2016,23,19
35273,1,4,7,2016,22,58
35268,0,4,7,2016,22,43
35266,0,4,7,2016,22,34
35256,24,4,7,2016,21,45
35246,5,4,7,2016,21,27
35245,1,4,7,2016,21,25
35243,0,4,7,2016,21,18
35242,0,4,7,2016,21,17
35238,0,4,7,2016,21,2
35237,2,4,7,2016,20,57
35195,0,4,7,2016,18,40
35193,0,4,7,2016,17,35
35186,0,4,7,2016,16,35
35185,2,4,7,2016,16,24
35183,0,4,7,2016,15,48
35176,0,4,7,2016,14,57
35174,1,4,7,2016,14,47
35171,0,4,7,2016,14,39
35167,0,4,7,2016,14,11
35166,0,4,7,2016,13,31
35160,0,4,7,2016,13,5
35159,0,4,7,2016,12,40
35158,0,4,7,2016,12,37
35153,0,4,7,2016,11,45
35152,0,4,7,2016,11,38
35137,0,4,7,2016,10,53
35133,1,4,7,2016,10,1
35127,0,4,7,2016,9,41
35126,0,4,7,2016,9,40
35124,0,4,7,2016,9,33
35121,1,4,7,2016,9,0
35120,7,4,7,2016,6,28
35109,0,4,7,2016,0,10
35108,0,4,7,2016,0,9
35104,1,3,7,2016,23,43
35099,0,3,7,2016,22,59
35097,0,3,7,2016,22,42
35095,0,3,7,2016,22,38
35093,0,3,7,2016,22,34
35090,0,3,7,2016,22,9
35081,0,3,7,2016,21,23
35080,0,3,7,2016,21,18
35076,0,3,7,2016,20,46
35073,0,3,7,2016,19,58
35072,9,3,7,2016,19,47
35064,0,3,7,2016,18,39
35063,0,3,7,2016,18,14
35062,0,3,7,2016,18,5
35058,0,3,7,2016,17,40
35053,0,3,7,2016,17,5
35051,1,3,7,2016,16,57
35048,0,3,7,2016,16,42
35047,0,3,7,2016,16,9
35033,0,3,7,2016,14,46
35027,0,3,7,2016,14,21
35025,1,3,7,2016,14,13
35024,2,3,7,2016,14,3
35018,0,3,7,2016,12,55
35013,0,3,7,2016,12,7
35011,1,3,7,2016,11,21
35000,1,3,7,2016,10,14
34998,0,3,7,2016,9,59
34997,1,3,7,2016,9,29
34996,0,3,7,2016,9,20
34982,0,3,7,2016,0,7
34981,1,2,7,2016,23,59
34980,1,2,7,2016,23,44
34978,0,2,7,2016,23,44
34975,0,2,7,2016,23,31
34968,0,2,7,2016,22,54
34965,0,2,7,2016,22,37
34959,0,2,7,2016,21,50
34953,0,2,7,2016,21,16
34952,0,2,7,2016,21,15
34950,1,2,7,2016,21,1
34946,1,2,7,2016,20,46
34945,0,2,7,2016,20,41
34942,0,2,7,2016,20,22
34935,0,2,7,2016,20,9
34932,2,2,7,2016,19,59
34927,0,2,7,2016,19,41
34921,0,2,7,2016,19,20
34919,0,2,7,2016,18,22
34917,0,2,7,2016,18,13
34916,0,2,7,2016,17,34
34905,0,2,7,2016,14,47
34904,0,2,7,2016,14,42
34893,0,2,7,2016,13,20
34889,0,2,7,2016,12,58
34885,0,2,7,2016,12,19
34879,0,2,7,2016,11,47
34876,0,2,7,2016,11,35
34871,0,2,7,2016,10,28
34865,0,2,7,2016,9,47
34862,0,2,7,2016,8,29
34861,0,2,7,2016,8,22
34860,0,2,7,2016,7,5
34859,0,2,7,2016,5,47
34854,0,2,7,2016,1,49
34849,0,1,7,2016,23,43
34843,0,1,7,2016,23,3
34839,0,1,7,2016,22,50
34838,1,1,7,2016,22,28
34837,0,1,7,2016,22,27
34835,0,1,7,2016,21,57
34834,3,1,7,2016,21,39
34827,0,1,7,2016,20,32
34824,0,1,7,2016,20,14
34823,0,1,7,2016,20,11
34819,0,1,7,2016,19,58
34810,0,1,7,2016,19,44
34802,0,1,7,2016,19,36
34797,9,1,7,2016,19,22
34796,0,1,7,2016,19,20
34788,0,1,7,2016,19,0
34787,5,1,7,2016,18,58
34786,0,1,7,2016,18,28
34779,0,1,7,2016,17,35
34776,2,1,7,2016,17,8
34773,0,1,7,2016,16,58
34766,0,1,7,2016,16,40
34764,0,1,7,2016,16,32
34763,0,1,7,2016,16,30
34750,0,1,7,2016,16,7
34749,0,1,7,2016,16,6
34747,0,1,7,2016,16,0
34746,1,1,7,2016,15,58
34745,3,1,7,2016,15,49
34740,0,1,7,2016,15,15
34737,0,1,7,2016,14,53
34729,0,1,7,2016,14,32
34726,2,1,7,2016,14,16
34725,0,1,7,2016,14,15
34713,0,1,7,2016,13,32
34712,0,1,7,2016,13,32
34707,1,1,7,2016,13,8
34705,1,1,7,2016,13,7
34695,0,1,7,2016,12,31
34693,0,1,7,2016,12,21
34686,0,1,7,2016,11,54
34685,0,1,7,2016,11,36
34684,1,1,7,2016,11,21
34682,0,1,7,2016,11,14
34681,0,1,7,2016,11,12
34677,0,1,7,2016,11,8
34673,0,1,7,2016,10,43
34671,0,1,7,2016,10,37
34661,0,1,7,2016,10,11
34650,0,1,7,2016,9,50
34643,1,1,7,2016,9,27
34638,1,1,7,2016,8,45
34635,0,1,7,2016,7,42
34633,2,1,7,2016,7,19
34632,2,1,7,2016,5,25
34631,1,1,7,2016,4,5
34620,0,1,7,2016,0,54
34619,0,1,7,2016,0,43
34616,0,1,7,2016,0,32
34615,0,1,7,2016,0,24
34613,0,1,7,2016,0,7
34607,0,30,6,2016,23,43
34605,0,30,6,2016,23,33
34604,0,30,6,2016,23,24
34603,1,30,6,2016,23,19
34602,0,30,6,2016,23,2
34592,0,30,6,2016,22,21
34589,0,30,6,2016,22,6
34587,1,30,6,2016,21,53
34585,1,30,6,2016,21,51
34583,1,30,6,2016,21,25
34576,0,30,6,2016,20,54
34573,0,30,6,2016,20,40
34570,0,30,6,2016,20,26
34568,1,30,6,2016,20,21
34567,0,30,6,2016,20,19
34560,0,30,6,2016,19,50
34557,0,30,6,2016,19,34
34553,0,30,6,2016,18,21
34550,0,30,6,2016,18,6
34549,2,30,6,2016,18,4
34547,0,30,6,2016,17,17
34545,0,30,6,2016,17,7
34544,3,30,6,2016,17,6
34538,1,30,6,2016,16,28
34530,0,30,6,2016,15,9
34529,0,30,6,2016,15,9
34526,0,30,6,2016,14,21
34522,0,30,6,2016,13,40
34518,0,30,6,2016,13,33
34515,0,30,6,2016,13,22
34514,0,30,6,2016,13,21
34512,0,30,6,2016,13,9
34508,1,30,6,2016,12,56
34506,0,30,6,2016,12,45
34486,0,30,6,2016,9,54
34485,1,30,6,2016,9,47
34484,0,30,6,2016,9,45
34471,0,30,6,2016,2,3
34469,0,30,6,2016,0,38
34468,0,30,6,2016,0,22
34461,0,29,6,2016,23,58
34454,0,29,6,2016,23,14
34453,0,29,6,2016,23,10
34450,1,29,6,2016,22,50
34449,1,29,6,2016,22,44
34447,0,29,6,2016,22,33
34440,0,29,6,2016,22,3
34439,0,29,6,2016,22,0
34438,0,29,6,2016,21,58
34437,0,29,6,2016,21,57
34422,0,29,6,2016,21,6
34417,0,29,6,2016,21,3
34402,0,29,6,2016,20,44
34387,0,29,6,2016,20,15
34386,0,29,6,2016,20,12
34383,0,29,6,2016,20,3
34377,0,29,6,2016,19,16
34375,1,29,6,2016,19,6
34373,0,29,6,2016,18,54
34372,0,29,6,2016,18,26
34354,0,29,6,2016,17,4
34352,1,29,6,2016,16,57
34349,0,29,6,2016,16,56
34348,0,29,6,2016,16,55
34346,0,29,6,2016,16,36
34343,0,29,6,2016,16,20
34342,0,29,6,2016,16,15
34338,0,29,6,2016,16,3
34334,0,29,6,2016,15,47
34333,0,29,6,2016,15,46
34332,0,29,6,2016,15,44
34325,1,29,6,2016,15,21
34322,1,29,6,2016,15,8
34320,0,29,6,2016,14,54
34318,1,29,6,2016,14,54
34316,2,29,6,2016,14,28
34311,3,29,6,2016,14,10
34310,1,29,6,2016,13,59
34307,1,29,6,2016,13,40
34306,0,29,6,2016,13,38
34302,4,29,6,2016,13,33
34300,3,29,6,2016,13,22
34298,4,29,6,2016,13,15
34297,0,29,6,2016,13,14
34294,0,29,6,2016,12,56
34280,0,29,6,2016,12,20
34275,0,29,6,2016,12,14
34273,0,29,6,2016,12,10
34270,0,29,6,2016,12,5
34264,0,29,6,2016,11,10
34263,0,29,6,2016,11,8
34261,3,29,6,2016,11,5
34254,3,29,6,2016,10,56
34252,2,29,6,2016,10,43
34251,0,29,6,2016,10,43
34248,1,29,6,2016,10,14
34242,0,29,6,2016,9,38
34239,0,29,6,2016,9,22
34237,0,29,6,2016,8,58
34236,0,29,6,2016,8,27
34230,0,29,6,2016,6,3
34227,0,29,6,2016,3,17
34223,0,29,6,2016,1,25
34222,0,29,6,2016,1,18
34219,0,29,6,2016,0,44
34217,0,29,6,2016,0,15
34216,0,29,6,2016,0,9
34214,1,28,6,2016,23,42
34213,0,28,6,2016,23,39
34209,0,28,6,2016,23,12
34199,0,28,6,2016,22,21
34197,1,28,6,2016,22,12
34194,0,28,6,2016,21,9
34193,2,28,6,2016,21,5
34192,5,28,6,2016,20,59
34191,1,28,6,2016,20,46
34190,0,28,6,2016,20,30
34188,0,28,6,2016,19,54
34183,7,28,6,2016,18,33
34182,0,28,6,2016,18,0
34180,1,28,6,2016,17,53
34172,2,28,6,2016,17,1
34170,0,28,6,2016,16,54
34162,0,28,6,2016,15,34
34161,1,28,6,2016,15,33
34146,0,28,6,2016,14,28
34145,0,28,6,2016,14,6
34144,0,28,6,2016,13,59
34143,0,28,6,2016,13,36
34142,0,28,6,2016,13,30
34140,1,28,6,2016,13,28
34139,0,28,6,2016,13,28
34137,0,28,6,2016,13,16
34131,0,28,6,2016,12,44
34120,1,28,6,2016,11,35
34115,0,28,6,2016,11,24
34106,0,28,6,2016,11,3
34104,0,28,6,2016,10,45
34101,0,28,6,2016,10,1
34100,0,28,6,2016,10,1
34099,2,28,6,2016,9,27
34097,0,28,6,2016,9,6
34091,0,28,6,2016,3,8
34090,0,28,6,2016,2,46
34088,0,28,6,2016,1,38
34083,0,28,6,2016,1,21
34082,0,28,6,2016,1,20
34076,0,28,6,2016,0,44
34070,0,28,6,2016,0,4
34069,0,28,6,2016,0,3
34057,0,27,6,2016,21,42
34037,31,27,6,2016,17,55
34029,0,27,6,2016,16,56
34027,0,27,6,2016,16,35
34026,33,27,6,2016,15,45
34012,0,27,6,2016,12,54
34011,0,27,6,2016,12,45
34008,0,27,6,2016,11,24
34007,0,27,6,2016,10,37
34002,1,27,6,2016,9,46
34001,20,27,6,2016,9,45
33999,0,27,6,2016,9,25
33998,0,27,6,2016,6,48
33997,0,27,6,2016,2,1
33992,0,26,6,2016,22,54
33991,0,26,6,2016,20,35
33989,0,26,6,2016,20,8
33988,0,26,6,2016,20,4
33987,0,26,6,2016,16,1
33985,0,26,6,2016,14,42
33980,0,26,6,2016,4,16
33976,0,25,6,2016,23,13
33975,0,25,6,2016,23,12
33974,0,25,6,2016,20,53
33970,2,24,6,2016,22,37
33968,0,24,6,2016,18,52
33967,0,24,6,2016,17,42
33966,3,24,6,2016,17,28
33964,0,24,6,2016,15,56
33963,2,24,6,2016,15,49
33959,0,24,6,2016,14,52
33949,1,24,6,2016,13,41
33944,1,24,6,2016,9,54
33943,2,24,6,2016,9,12
33940,0,24,6,2016,0,4
33939,0,23,6,2016,20,25
33934,0,23,6,2016,17,31
33932,4,23,6,2016,14,18
33920,14,22,6,2016,22,28
33905,1,22,6,2016,19,49
33900,0,22,6,2016,18,45
33898,39,22,6,2016,18,17
33893,10,22,6,2016,17,38
33888,1,22,6,2016,15,47
33887,0,22,6,2016,14,52
33885,1,22,6,2016,14,44
33883,0,22,6,2016,13,37
33878,0,22,6,2016,12,54
33873,0,22,6,2016,10,9
33868,0,22,6,2016,7,19
33866,0,22,6,2016,4,31
33860,0,21,6,2016,23,20
33859,1,21,6,2016,22,34
33858,3,21,6,2016,22,23
33853,0,21,6,2016,20,46
33852,2,21,6,2016,20,31
33851,0,21,6,2016,19,29
33849,6,21,6,2016,19,0
33845,0,21,6,2016,17,9
33843,0,21,6,2016,16,45
33839,59,21,6,2016,15,55
33834,10,21,6,2016,15,26
33832,0,21,6,2016,14,5
33823,2,21,6,2016,11,53
33819,2,21,6,2016,11,6
33812,6,21,6,2016,1,34
33805,1,20,6,2016,22,42
33804,1,20,6,2016,21,36
33787,1,20,6,2016,16,10
33783,0,20,6,2016,15,52
33777,0,20,6,2016,12,56
33772,57,20,6,2016,11,56
33764,3,20,6,2016,1,4
33762,1,19,6,2016,22,34
33761,0,19,6,2016,22,32
33748,0,19,6,2016,14,13
33745,0,19,6,2016,12,22
33744,0,19,6,2016,12,10
33741,0,19,6,2016,11,33
33740,2,19,6,2016,11,31
33738,0,19,6,2016,9,46
33735,0,19,6,2016,6,52
33733,0,18,6,2016,22,37
33730,11,18,6,2016,21,28
33723,0,18,6,2016,19,9
33721,0,18,6,2016,13,41
33720,1,18,6,2016,13,21
33717,0,18,6,2016,11,54
33715,0,17,6,2016,22,14
33709,0,17,6,2016,14,52
33700,0,17,6,2016,11,46
33699,4,17,6,2016,9,40
33695,0,17,6,2016,1,6
33691,0,16,6,2016,22,11
33685,0,16,6,2016,18,55
33667,0,16,6,2016,10,53
33663,0,16,6,2016,2,42
33662,21,16,6,2016,0,1
33661,1,15,6,2016,23,25
33660,0,15,6,2016,23,12
33658,0,15,6,2016,22,48
33657,0,15,6,2016,22,2
33656,0,15,6,2016,21,29
33653,0,15,6,2016,20,55
33647,0,15,6,2016,17,37
33633,2,15,6,2016,10,20
33630,0,15,6,2016,9,31
33625,2,15,6,2016,6,55
33622,1,14,6,2016,22,23
33616,1,14,6,2016,21,38
33615,0,14,6,2016,19,39
33613,0,14,6,2016,18,57
33612,0,14,6,2016,18,57
33611,1,14,6,2016,18,54
33610,21,14,6,2016,18,39
33607,2,14,6,2016,17,40
33606,0,14,6,2016,17,9
33601,0,14,6,2016,15,46
33600,1,14,6,2016,14,36
33587,4,13,6,2016,17,49
33586,0,13,6,2016,17,7
33585,0,13,6,2016,16,31
33584,0,13,6,2016,16,21
33583,1,13,6,2016,16,6
33577,1,13,6,2016,1,35
33575,0,12,6,2016,19,53
33574,0,12,6,2016,18,17
33564,1,11,6,2016,18,56
33555,0,11,6,2016,13,36
33551,0,10,6,2016,22,44
33545,1,10,6,2016,17,53
33542,0,10,6,2016,17,2
33539,0,10,6,2016,14,13
33536,10,10,6,2016,12,22
33533,1,10,6,2016,0,5
33530,0,9,6,2016,20,27
33529,0,9,6,2016,16,38
33528,0,9,6,2016,16,28
33527,1,9,6,2016,13,8
33522,2,8,6,2016,19,29
33518,0,8,6,2016,13,34
33509,0,7,6,2016,23,37
33507,0,7,6,2016,22,47
33506,16,7,6,2016,21,2
33501,48,7,6,2016,19,30
33494,0,7,6,2016,14,17
33492,1,7,6,2016,13,22
33486,0,7,6,2016,0,5
33484,0,6,6,2016,21,53
33480,0,6,6,2016,19,57
33479,0,6,6,2016,19,44
33469,3,6,6,2016,14,35
33468,1,6,6,2016,13,42
33465,0,6,6,2016,11,58
33449,1,4,6,2016,21,50
33445,4,4,6,2016,20,57
33444,1,4,6,2016,20,43
33438,0,4,6,2016,14,7
33436,0,4,6,2016,10,32
33429,2,3,6,2016,0,30
33426,0,2,6,2016,21,57
33425,17,2,6,2016,20,26
33420,0,2,6,2016,17,40
33417,3,2,6,2016,14,51
33414,1,2,6,2016,12,25
33412,16,2,6,2016,11,48
33405,0,2,6,2016,8,12
33404,1,2,6,2016,6,44
33402,0,2,6,2016,1,50
33400,0,2,6,2016,0,24
33397,1,1,6,2016,23,13
33394,6,1,6,2016,23,8
33390,0,1,6,2016,21,36
33384,0,1,6,2016,13,55
33378,11,31,5,2016,21,40
33377,0,31,5,2016,20,58
33376,2,31,5,2016,20,45
33375,87,31,5,2016,20,38
33354,22,31,5,2016,17,7
33351,0,31,5,2016,16,50
33350,0,31,5,2016,16,25
33292,36,31,5,2016,12,27
33289,1,31,5,2016,1,38
33274,0,29,5,2016,19,17
33271,0,28,5,2016,16,48
33265,223,27,5,2016,20,23
33261,6,27,5,2016,19,30
33248,0,26,5,2016,17,38
33228,1,25,5,2016,17,27
33224,0,25,5,2016,8,47
33222,2,24,5,2016,21,50
33211,7,24,5,2016,14,2
33205,0,24,5,2016,0,35
33204,11,23,5,2016,23,35
33201,0,23,5,2016,20,39
33194,0,23,5,2016,19,17
33190,0,23,5,2016,18,15
33188,1,23,5,2016,17,46
33184,5,23,5,2016,17,33
33183,0,23,5,2016,14,39
33169,0,22,5,2016,21,31
33166,1,22,5,2016,13,59
33164,3,21,5,2016,21,54
33161,7,21,5,2016,14,1
33160,3,21,5,2016,13,37
33158,4,21,5,2016,10,40
33157,0,21,5,2016,4,2
33156,0,20,5,2016,23,22
33149,3,19,5,2016,21,58
33147,1,19,5,2016,17,47
33145,265,19,5,2016,15,11
33137,0,19,5,2016,2,8
33136,0,18,5,2016,22,24
33132,0,18,5,2016,21,25
33129,6,18,5,2016,19,17
33124,0,18,5,2016,12,11
33121,5,17,5,2016,21,21
33120,0,17,5,2016,20,34
33119,0,17,5,2016,20,13
33118,0,17,5,2016,20,6
33114,1,17,5,2016,11,30
33112,2,17,5,2016,10,44
33102,0,16,5,2016,18,51
33096,0,15,5,2016,15,23
33090,0,14,5,2016,1,23
33076,11,13,5,2016,11,57
33075,5,12,5,2016,21,59
33074,39,12,5,2016,18,9
33071,0,12,5,2016,13,54
33069,1,11,5,2016,13,14
33068,19,11,5,2016,11,1
33066,0,11,5,2016,2,14
33063,0,10,5,2016,22,4
33062,0,10,5,2016,22,0
33059,0,9,5,2016,17,16
33058,0,9,5,2016,17,14
33055,0,7,5,2016,12,59
33053,8,6,5,2016,17,15
33052,1,6,5,2016,13,0
33049,25,5,5,2016,17,58
33048,5,5,5,2016,17,47
33026,0,1,5,2016,0,39
33022,4,29,4,2016,16,17
33021,2,29,4,2016,12,7
33017,6,28,4,2016,17,25
33016,0,28,4,2016,17,13
33015,0,28,4,2016,15,50
33012,140,28,4,2016,10,20
33009,0,27,4,2016,18,54
33007,0,27,4,2016,14,45
33004,26,26,4,2016,19,48
33003,26,26,4,2016,19,44
33002,9,26,4,2016,17,33
33000,1,26,4,2016,16,33
32999,2,25,4,2016,16,36
32997,11,25,4,2016,16,22
32993,0,24,4,2016,17,17
32992,0,24,4,2016,9,36
32986,5,20,4,2016,20,41
32984,0,20,4,2016,16,16
32983,33,20,4,2016,12,28
32982,1,20,4,2016,11,30
32976,1,19,4,2016,13,6
32970,4,18,4,2016,17,55
32968,0,16,4,2016,22,53
32964,3,15,4,2016,18,13
32963,12,15,4,2016,16,24
32962,8,15,4,2016,12,58
